<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Sepid.Farab.Kavir,20200704,50970.00,50970.00,50300.00,50730.00,1227376436040,24196102,8635,D,48550.00,50970.00
Sepid.Farab.Kavir,20200701,48580.00,49330.00,47960.00,48550.00,694715285250,14309800,8958,D,47950.00,48480.00
Sepid.Farab.Kavir,20200630,46290.00,48580.00,46290.00,47950.00,607689638820,12673102,9271,D,46270.00,47920.00
Sepid.Farab.Kavir,20200629,46150.00,47330.00,46140.00,46270.00,476588999250,10300123,5874,D,48560.00,46140.00
Sepid.Farab.Kavir,20200628,51050.00,51050.00,46190.00,48560.00,660930609810,13611612,6699,D,48620.00,46450.00
Sepid.Farab.Kavir,20200627,47610.00,48860.00,47400.00,48620.00,588941607910,12112419,4149,D,46540.00,48860.00
Sepid.Farab.Kavir,20200624,45520.00,48300.00,45520.00,46540.00,772804941350,16604682,6829,D,47910.00,46120.00
Sepid.Farab.Kavir,20200623,46900.00,49460.00,45990.00,47910.00,844875015220,17634702,9934,D,47240.00,46000.00
Sepid.Farab.Kavir,20200622,48300.00,48300.00,46460.00,47240.00,859612798330,18194892,11277,D,48900.00,46660.00
Sepid.Farab.Kavir,20200621,50400.00,50400.00,47000.00,48900.00,746814779260,15272358,9611,D,48340.00,48010.00
Sepid.Farab.Kavir,20200620,48000.00,49000.00,45000.00,48340.00,1268825278410,26249794,10788,D,46670.00,49000.00
Sepid.Farab.Kavir,20200616,46670.00,46670.00,46010.00,46670.00,964799993530,20674001,3862,D,44450.00,46670.00
Sepid.Farab.Kavir,20200615,44450.00,44450.00,44450.00,44450.00,146714425900,3300662,1302,D,42340.00,44450.00
Sepid.Farab.Kavir,20200614,42340.00,42340.00,42340.00,42340.00,162660076060,3841759,1689,D,40330.00,42340.00
Sepid.Farab.Kavir,20200613,40330.00,40330.00,40330.00,40330.00,81667524060,2024982,1263,D,38412.00,40330.00
Sepid.Farab.Kavir,20200610,36753.00,38541.00,36753.00,38412.00,892046368125,23223416,4603,D,36706.00,38541.00
Sepid.Farab.Kavir,20200609,36522.00,37600.00,36518.00,36706.00,368282380022,10033423,4632,D,38439.00,36518.00
Sepid.Farab.Kavir,20200607,39500.00,39500.00,37680.00,38439.00,450794539775,11727481,8840,D,37702.00,37700.00
Sepid.Farab.Kavir,20200606,36707.00,37796.00,36706.00,37702.00,326861095111,8669592,4424,D,35997.00,37796.00
Sepid.Farab.Kavir,20200602,35890.00,36067.00,34500.00,35997.00,303258492826,8424560,4962,D,34350.00,36067.00
Sepid.Farab.Kavir,20200601,34769.00,35187.00,33650.00,34350.00,294331946326,8568572,5180,D,35292.00,33779.00
Sepid.Farab.Kavir,20200531,38000.00,38000.00,34894.00,35292.00,251456198707,7124971,4368,D,36730.00,34894.00
Sepid.Farab.Kavir,20200530,36203.00,36820.00,36029.00,36730.00,191910417005,5224868,4439,D,35067.00,36820.00
Sepid.Farab.Kavir,20200527,34845.00,36671.00,34845.00,35067.00,416944659563,11889937,7670,D,36678.00,34845.00
Sepid.Farab.Kavir,20200526,36670.00,38595.00,36670.00,36678.00,131989000000,3598600,1767,D,37611.00,36670.00
Sepid.Farab.Kavir,20200523,38600.00,38650.00,38595.00,38600.00,139516824067,3614467,2059,D,40626.00,38595.00
Sepid.Farab.Kavir,20200520,41993.00,41993.00,38602.00,40626.00,537474911346,13229824,10384,D,39994.00,39400.00
Sepid.Farab.Kavir,20200519,39994.00,39994.00,39994.00,39994.00,120787639136,3020144,2122,D,38090.00,39994.00
Sepid.Farab.Kavir,20200518,38160.00,38160.00,37581.00,38090.00,344432886336,9042508,4668,D,36343.00,38160.00
Sepid.Farab.Kavir,20200517,34224.00,37800.00,34224.00,36343.00,599813396570,16504432,8411,D,36024.00,37400.00
Sepid.Farab.Kavir,20200516,37024.00,38500.00,35147.00,36024.00,298057833629,8273772,4256,D,36996.00,35147.00
Sepid.Farab.Kavir,20200513,36313.00,39999.00,36313.00,36996.00,643165074766,17384788,10267,D,38224.00,36313.00
Sepid.Farab.Kavir,20200512,38072.00,39800.00,38072.00,38224.00,201342684624,5267478,2980,D,40075.00,38072.00
Sepid.Farab.Kavir,20200511,40500.00,41302.00,39822.00,40075.00,257975481224,6437380,3963,D,41917.00,39822.00
Sepid.Farab.Kavir,20200510,43500.00,43790.00,41302.00,41917.00,463807598630,11064906,8808,D,43475.00,41302.00
Sepid.Farab.Kavir,20200509,43000.00,44377.00,42751.00,43475.00,617523983703,14204145,9549,D,42286.00,42800.00
Sepid.Farab.Kavir,20200506,43790.00,43790.00,41608.00,42286.00,602704191854,14253053,11027,D,43797.00,42000.00
Sepid.Farab.Kavir,20200505,44605.00,45526.00,43522.00,43797.00,825299620351,18843890,9100,D,45812.00,43522.00
Sepid.Farab.Kavir,20200504,45999.00,47490.00,43701.00,45812.00,575036656161,12551970,8516,D,45689.00,44500.00
Sepid.Farab.Kavir,20200502,44700.00,46063.00,43900.00,45689.00,610591737938,13364198,6995,D,43870.00,46063.00
Sepid.Farab.Kavir,20200429,44700.00,44700.00,43400.00,43870.00,621013149492,14155605,10986,D,43661.00,43700.00
Sepid.Farab.Kavir,20200428,42310.00,45380.00,42301.00,43661.00,499392756136,11437982,7317,D,43270.00,43500.00
Sepid.Farab.Kavir,20200427,43650.00,44417.00,41501.00,43270.00,496171265022,11466826,8525,D,42847.00,42249.00
Sepid.Farab.Kavir,20200426,43243.00,43243.00,39980.00,42847.00,1125223064672,26261708,11527,D,41184.00,43242.00
Sepid.Farab.Kavir,20200425,41184.00,41184.00,41184.00,41184.00,140089517568,3401552,1014,D,39223.00,41184.00
Sepid.Farab.Kavir,20200422,39223.00,39223.00,39223.00,39223.00,124974832872,3186264,1117,D,37356.00,39223.00
Sepid.Farab.Kavir,20200421,36500.00,38335.00,36400.00,37356.00,907907951297,24304144,4512,D,36510.00,38335.00
Sepid.Farab.Kavir,20200420,35330.00,38050.00,35330.00,36510.00,318151204581,8714110,7266,D,37078.00,36555.00
Sepid.Farab.Kavir,20200419,38329.00,38490.00,36413.00,37078.00,560670873988,15121493,10387,D,38329.00,36413.00
Sepid.Farab.Kavir,20200418,37990.00,38785.00,36943.00,38329.00,447132523409,11665780,7496,D,36943.00,38060.00
Sepid.Farab.Kavir,20200415,36500.00,37500.00,35800.00,36943.00,359815583684,9739698,8385,D,35726.00,37200.00
Sepid.Farab.Kavir,20200414,34997.00,36429.00,34250.00,35726.00,349941040992,9795210,9571,D,34699.00,36000.00
Sepid.Farab.Kavir,20200413,34200.00,35187.00,33001.00,34699.00,503815663720,14519580,6128,D,33512.00,35187.00
Sepid.Farab.Kavir,20200412,32700.00,33950.00,32000.00,33512.00,412713752427,12315574,5759,D,32334.00,33950.00
Sepid.Farab.Kavir,20200411,32000.00,32727.00,31865.00,32334.00,304566923144,9419511,7220,D,33054.00,31949.00
Sepid.Farab.Kavir,20200408,34900.00,34900.00,32500.00,33054.00,500774254854,15150369,12932,D,33933.00,32699.00
Sepid.Farab.Kavir,20200407,34013.00,34013.00,33666.00,33933.00,491194589527,14475575,9952,D,32394.00,34013.00
Sepid.Farab.Kavir,20200406,32395.00,32395.00,32200.00,32394.00,604412665748,18657969,5103,D,30853.00,32395.00
Sepid.Farab.Kavir,20200405,30070.00,31573.00,30070.00,30853.00,191804907002,6216806,2047,D,26278.00,31573.00
Sepid.Farab.Kavir,20200325,39000.00,39769.00,38801.00,39417.00,598394098690,15181269,13420,D,37876.00,39769.00
Sepid.Farab.Kavir,20200324,38148.00,38148.00,36965.00,37876.00,357378656567,9435370,6591,D,36332.00,38148.00
Sepid.Farab.Kavir,20200318,36000.00,36855.00,35100.00,36332.00,172900742137,4758972,3378,D,35100.00,36855.00
Sepid.Farab.Kavir,20200317,36260.00,36400.00,34242.00,35100.00,174768703062,4979147,4466,D,36044.00,35629.00
Sepid.Farab.Kavir,20200316,35000.00,36264.00,34568.00,36044.00,251404966934,6974943,5282,D,34538.00,36096.00
Sepid.Farab.Kavir,20200315,34537.00,35000.00,34537.00,34538.00,281032802664,8136898,4178,D,36354.00,34537.00
Sepid.Farab.Kavir,20200314,37756.00,37758.00,35649.00,36354.00,144383871397,3971591,2157,D,37525.00,35649.00
Sepid.Farab.Kavir,20200311,37549.00,38000.00,36500.00,37525.00,287943917775,7673364,9091,D,36274.00,37000.00
Sepid.Farab.Kavir,20200310,36168.00,37392.00,36168.00,36274.00,267272581158,7368164,4095,D,38071.00,36168.00
Sepid.Farab.Kavir,20200309,38078.00,38500.00,38054.00,38071.00,120340383221,3160920,1896,D,40056.00,38054.00
Sepid.Farab.Kavir,20200307,40000.00,41777.00,39150.00,40056.00,411485303684,10272799,10835,D,41205.00,39500.00
Sepid.Farab.Kavir,20200304,41300.00,41300.00,40505.00,41205.00,321853518190,7810980,6417,D,39334.00,41298.00
Sepid.Farab.Kavir,20200303,39000.00,39430.00,38200.00,39334.00,342515832953,8707857,4914,D,37553.00,39430.00
Sepid.Farab.Kavir,20200302,38250.00,38250.00,37000.00,37553.00,404656160694,10775544,5609,D,37113.00,38000.00
Sepid.Farab.Kavir,20200301,36665.00,37521.00,36300.00,37113.00,336426431370,9065032,5481,D,35735.00,37521.00
Sepid.Farab.Kavir,20200229,34635.00,37150.00,34635.00,35735.00,562286025007,15734845,6976,D,36457.00,37045.00
Sepid.Farab.Kavir,20200226,37550.00,37550.00,35444.00,36457.00,318530548045,8737218,6129,D,37127.00,36500.00
Sepid.Farab.Kavir,20200225,38150.00,38150.00,36200.00,37127.00,475841944886,12816613,8716,D,37658.00,37496.00
Sepid.Farab.Kavir,20200224,39000.00,39000.00,37151.00,37658.00,316780116942,8412106,6290,D,37671.00,37858.00
Sepid.Farab.Kavir,20200223,37100.00,37801.00,37100.00,37671.00,312553513340,8296853,4544,D,36001.00,37801.00
Sepid.Farab.Kavir,20200222,35177.00,37000.00,34500.00,36001.00,293705290407,8158231,5895,D,35895.00,35910.00
Sepid.Farab.Kavir,20200219,35800.00,37000.00,35000.00,35895.00,363558607227,10128499,6422,D,35012.00,35627.00
Sepid.Farab.Kavir,20200218,36299.00,36299.00,34500.00,35012.00,347109539584,9914127,6750,D,35700.00,34818.00
Sepid.Farab.Kavir,20200217,35100.00,35985.00,34272.00,35700.00,529244652385,14824675,8023,D,34272.00,35800.00
Sepid.Farab.Kavir,20200216,34869.00,35400.00,33040.00,34272.00,569648695580,16621443,9898,D,34205.00,35390.00
Sepid.Farab.Kavir,20200215,34464.00,34464.00,32900.00,34205.00,863028324948,25231235,10759,D,32823.00,34464.00
Sepid.Farab.Kavir,20200212,32823.00,32823.00,32823.00,32823.00,88628664600,2700200,1080,D,31260.00,32823.00
Sepid.Farab.Kavir,20200210,31449.00,31449.00,29952.00,31260.00,571998194400,18298179,6173,D,29952.00,31449.00
Sepid.Farab.Kavir,20200209,30040.00,30055.00,29400.00,29952.00,339287788509,11327644,5660,D,28624.00,30055.00
Sepid.Farab.Kavir,20200208,28660.00,28666.00,28001.00,28624.00,381272766030,13320237,5611,D,27301.00,28666.00
Sepid.Farab.Kavir,20200205,26700.00,28299.00,26299.00,27301.00,315324431999,11549834,10809,D,27079.00,28105.00
Sepid.Farab.Kavir,20200204,27950.00,27950.00,26572.00,27079.00,415950516137,15360584,8451,D,27970.00,26700.00
Sepid.Farab.Kavir,20200203,28900.00,28900.00,27353.00,27970.00,286256478333,10234437,7796,D,27991.00,27600.00
Sepid.Farab.Kavir,20200202,27355.00,28841.00,26500.00,27991.00,284902520110,10178351,7615,D,27556.00,28001.00
Sepid.Farab.Kavir,20200201,28100.00,28780.00,27339.00,27556.00,691372335271,25089277,12102,D,28777.00,27355.00
Sepid.Farab.Kavir,20200128,29000.00,30199.00,28001.00,28777.00,431143507230,14982382,12030,D,29251.00,28502.00
Sepid.Farab.Kavir,20200127,28894.00,30464.00,27949.00,29251.00,403102519570,13780588,9431,D,29420.00,28920.00
Sepid.Farab.Kavir,20200126,30000.00,30034.00,28600.00,29420.00,656725480482,22322263,12114,D,28608.00,28885.00
Sepid.Farab.Kavir,20200125,28609.00,28609.00,28403.00,28608.00,261621786308,9145037,2867,D,27247.00,28609.00
Sepid.Farab.Kavir,20200122,26700.00,27387.00,26450.00,27247.00,365463762066,13412975,5944,D,26083.00,27387.00
Sepid.Farab.Kavir,20200121,26550.00,26933.00,26004.00,26083.00,440043398475,16870798,8077,D,27372.00,26247.00
Sepid.Farab.Kavir,20200120,27500.00,28399.00,26450.00,27372.00,651939954339,23817537,16390,D,27223.00,27000.00
Sepid.Farab.Kavir,20200119,27352.00,27352.00,26478.00,27223.00,845715310075,31066390,12828,D,26050.00,27352.00
Sepid.Farab.Kavir,20200118,26050.00,26050.00,26050.00,26050.00,61350224750,2355095,1040,D,24810.00,26050.00
Sepid.Farab.Kavir,20200115,24444.00,25314.00,23551.00,24810.00,365279319453,14722804,4772,D,24109.00,25314.00
Sepid.Farab.Kavir,20200114,24109.00,24109.00,24100.00,24109.00,933373682884,38714750,4087,D,22961.00,24109.00
Sepid.Farab.Kavir,20200113,22961.00,22961.00,22961.00,22961.00,99815577019,4347179,1062,D,21868.00,22961.00
Sepid.Farab.Kavir,20200112,21868.00,21868.00,21868.00,21868.00,47959476180,2193135,695,D,20827.00,21868.00
Sepid.Farab.Kavir,20200111,20827.00,20827.00,20827.00,20827.00,57167074258,2744854,680,D,20419.00,20827.00
Sepid.Farab.Kavir,20200108,20419.00,20419.00,20419.00,20419.00,35600056863,1743477,471,D,20835.00,20419.00
Sepid.Farab.Kavir,20200107,21699.00,22000.00,20129.00,20835.00,368390207791,17681599,5598,D,21188.00,20129.00
Sepid.Farab.Kavir,20200105,20300.00,21468.00,20300.00,21188.00,636215624528,30027362,8307,D,20446.00,21468.00
Sepid.Farab.Kavir,20200104,20446.00,20446.00,20446.00,20446.00,67702144636,3311266,1098,D,21522.00,20446.00
Sepid.Farab.Kavir,20200101,21522.00,21522.00,21450.00,21522.00,659706481281,30652679,3434,D,20498.00,21522.00
Sepid.Farab.Kavir,20191231,20531.00,20531.00,20000.00,20498.00,610563599453,29786778,6117,D,19554.00,20531.00
Sepid.Farab.Kavir,20191230,19564.00,19564.00,19274.00,19554.00,209748877221,10726529,3708,D,18633.00,19564.00
Sepid.Farab.Kavir,20191229,18500.00,18994.00,18250.00,18633.00,172892388434,9278833,6454,D,18537.00,18619.00
Sepid.Farab.Kavir,20191228,18608.00,18700.00,18358.00,18537.00,138301425835,7460679,5728,D,18358.00,18470.00
Sepid.Farab.Kavir,20191225,18200.00,18695.00,18200.00,18358.00,117194547554,6384002,5069,D,18089.00,18385.00
Sepid.Farab.Kavir,20191224,17325.00,18399.00,17325.00,18089.00,95589304343,5284518,4421,D,17826.00,17958.00
Sepid.Farab.Kavir,20191223,18000.00,18388.00,17210.00,17826.00,176710938668,9912884,5631,D,17901.00,17583.00
Sepid.Farab.Kavir,20191222,18111.00,18200.00,17743.00,17901.00,105468459762,5891650,5575,D,18123.00,17980.00
Sepid.Farab.Kavir,20191221,18100.00,18640.00,17802.00,18123.00,112263904788,6194517,6759,D,18414.00,18098.00
Sepid.Farab.Kavir,20191218,18580.00,18956.00,18100.00,18414.00,112875015524,6129734,6207,D,18205.00,18160.00
Sepid.Farab.Kavir,20191217,17739.00,18482.00,17556.00,18205.00,239939960860,13179678,8554,D,17602.00,18482.00
Sepid.Farab.Kavir,20191216,17610.00,17782.00,17510.00,17602.00,105430559096,5989743,6646,D,17746.00,17680.00
Sepid.Farab.Kavir,20191215,17400.00,17999.00,17400.00,17746.00,126001059292,7100392,7489,D,17599.00,17782.00
Sepid.Farab.Kavir,20191214,17900.00,18100.00,17240.00,17599.00,160212710955,9103551,10326,D,17943.00,17600.00
Sepid.Farab.Kavir,20191211,18010.00,18299.00,17710.00,17943.00,173152215844,9650387,8839,D,18607.00,18079.00
Sepid.Farab.Kavir,20191210,19000.00,19700.00,18050.00,18607.00,309832989257,16651207,8724,D,18544.00,18050.00
Sepid.Farab.Kavir,20191209,17814.00,18704.00,17550.00,18544.00,289765890103,15625819,10207,D,17814.00,18691.00
Sepid.Farab.Kavir,20191208,17900.00,18300.00,17400.00,17814.00,286319918028,16073040,17100,D,18266.00,17850.00
Sepid.Farab.Kavir,20191207,18978.00,18978.00,18001.00,18266.00,328121055466,17963909,16419,D,18717.00,18250.00
Sepid.Farab.Kavir,20191204,19000.00,19198.00,18510.00,18717.00,248954830467,13300830,11575,D,18807.00,18610.00
Sepid.Farab.Kavir,20191203,18936.00,19216.00,18000.00,18807.00,249865831168,13285992,10170,D,18529.00,18899.00
Sepid.Farab.Kavir,20191202,17974.00,19000.00,17701.00,18529.00,338216658765,18253439,13197,D,18126.00,18450.00
Sepid.Farab.Kavir,20191201,18400.00,18700.00,17321.00,18126.00,422514364683,23309844,17927,D,17954.00,18000.00
Sepid.Farab.Kavir,20191130,18000.00,18002.00,17500.00,17954.00,433436979933,24141416,14605,D,17145.00,18002.00
Sepid.Farab.Kavir,20191127,16800.00,17253.00,16480.00,17145.00,429741270897,25065210,11904,D,16432.00,17253.00
Sepid.Farab.Kavir,20191126,16580.00,16690.00,16111.00,16432.00,451451785928,27473435,32470,D,16713.00,16480.00
Sepid.Farab.Kavir,20191125,16900.00,17359.00,16237.00,16713.00,961905264746,57553987,54821,D,17091.00,16800.00
Sepid.Farab.Kavir,20191124,17207.00,17207.00,16401.00,17091.00,1361905489161,79685556,38304,D,16388.00,17207.00
Sepid.Farab.Kavir,20191123,16388.00,16388.00,16388.00,16388.00,72328405224,4413498,4499,D,15608.00,16388.00
Sepid.Farab.Kavir,20191120,15300.00,15649.00,15150.00,15608.00,356321941393,22830101,15329,D,14904.00,15649.00
Sepid.Farab.Kavir,20191119,14619.00,15349.00,14000.00,14904.00,630518943014,42306696,42157,D,13923.00,15349.00
Sepid.Farab.Kavir,20191116,13660.00,14299.00,13659.00,13923.00,91226540950,6552444,3330,D,13659.00,13991.00
Sepid.Farab.Kavir,20191113,13663.00,13663.00,13450.00,13659.00,492444168379,36053635,14444,D,13013.00,13663.00
Sepid.Farab.Kavir,20191112,13013.00,13013.00,13013.00,13013.00,17265557309,1326793,4740,D,12394.00,13013.00
Sepid.Farab.Kavir,20191111,12240.00,12519.00,12041.00,12394.00,109591198024,8842552,17105,D,11923.00,12519.00
Sepid.Farab.Kavir,20191110,12100.00,12300.00,11355.00,11923.00,518186042964,43460554,77808,D,11717.00,12067.00
Sepid.Farab.Kavir,20191109,11748.00,11751.00,11351.00,11717.00,186275111707,15898118,28002,D,11192.00,11751.00
Sepid.Farab.Kavir,20191105,11207.00,11207.00,10800.00,11192.00,516917844933,46184326,46252,D,10674.00,11207.00
Sepid.Farab.Kavir,20191104,10674.00,10674.00,10674.00,10674.00,35833877532,3357118,8998,D,10166.00,10674.00
Sepid.Farab.Kavir,20191103,10166.00,10166.00,10166.00,10166.00,57595442502,5665497,14948,D,9682.00,10166.00
Sepid.Farab.Kavir,20191102,9360.00,9729.00,8803.00,9682.00,627963749399,64858686,108867,D,9266.00,9729.00
Sepid.Farab.Kavir,20191030,9360.00,9600.00,8999.00,9266.00,349545705639,37722743,128089,D,9397.00,9404.00
Sepid.Farab.Kavir,20191028,9397.00,9397.00,9397.00,9397.00,279333502349,29725817,57470,D,8915.00,9397.00
Sepid.Farab.Kavir,20191026,8915.00,8915.00,8915.00,8915.00,69233444250,7765950,28846,D,8491.00,8915.00
Sepid.Farab.Kavir,20191023,8491.00,8491.00,8491.00,8491.00,17538635996,2065556,8689,D,8087.00,8491.00
Sepid.Farab.Kavir,20191022,8087.00,8087.00,8087.00,8087.00,8470445105,1047415,4213,D,7702.00,8087.00
Sepid.Farab.Kavir,20191021,7702.00,7702.00,7702.00,7702.00,10167048206,1320053,5113,D,7336.00,7702.00
Sepid.Farab.Kavir,20191020,7336.00,7336.00,7336.00,7336.00,9103007648,1240868,4857,D,6987.00,7336.00
Sepid.Farab.Kavir,20191016,7093.00,7093.00,7093.00,6987.00,4670924918,658526,2581,D,6756.00,7093.00
Sepid.Farab.Kavir,20191015,6880.00,6880.00,6880.00,6756.00,4095388800,595260,2349,D,6553.00,6880.00
Sepid.Farab.Kavir,20191014,6756.00,6756.00,6756.00,6553.00,2377625568,351928,1456,D,6435.00,6756.00
Sepid.Farab.Kavir,20191013,6644.00,6644.00,6644.00,6435.00,2151818856,323874,1350,D,6328.00,6644.00
Sepid.Farab.Kavir,20191012,6562.00,6562.00,6562.00,6328.00,1572288010,239605,981,D,6250.00,6562.00
Sepid.Farab.Kavir,20191009,6250.00,6250.00,6250.00,6250.00,1568332568750,250933211,878255,D,1000.00,6250.00
